Date,Product Code,Sales Quantity,Sales Revenue,Category,Size,Color,Material,Promo 1,Promo 2,Lead Time (days)
2020-05-02,2001,40,800,Pants,XXL,Black,Cotton,No,Yes,6
2020-05-03,1001,21,147,T-Shirts,XXL,Blue,Cotton,Yes,Yes,13
2020-05-03,1002,5,95,Top,S,Green,Polyester,Yes,No,7
2020-05-03,2001,26,520,Pants,M,White,Cotton,Yes,Yes,14
2020-05-04,1001,45,360,T-Shirts,S,Green,Cotton,No,No,12
2020-05-04,1002,10,50,Top,XL,White,Polyester,Yes,No,6
2020-05-04,2001,32,480,Pants,L,Blue,Cotton,No,No,14
2020-05-05,1001,37,333,T-Shirts,S,White,Cotton,Yes,No,13
2020-05-05,1002,43,688,Top,L,Blue,Polyester,No,No,11
2020-05-05,2001,38,570,Pants,XL,Yellow,Cotton,Yes,No,11
2020-05-06,1001,39,507,T-Shirts,M,Blue,Cotton,Yes,Yes,9
2020-05-06,1002,10,60,Top,XL,Green,Polyester,No,No,13
2020-05-06,2001,8,152,Pants,XXL,Red,Cotton,No,Yes,9
2020-05-07,1001,46,920,T-Shirts,S,Green,Cotton,No,No,14
2020-05-07,1002,1,8,Top,XL,Green,Polyester,No,Yes,7
2020-05-07,2001,31,620,Pants,L,White,Cotton,No,No,13
2020-05-08,1001,24,408,T-Shirts,XXL,Black,Cotton,No,No,10
2020-05-08,1002,17,306,Top,M,Black,Polyester,No,Yes,6
2020-05-08,2001,39,702,Pants,S,Red,Cotton,Yes,No,14
2020-05-09,1001,36,468,T-Shirts,L,Red,Cotton,Yes,No,14
2020-05-09,1002,12,192,Top,S,Blue,Polyester,Yes,Yes,6
2020-05-09,2001,4,68,Pants,XXL,Black,Cotton,No,No,7
2020-05-10,1001,35,420,T-Shirts,XL,Blue,Cotton,Yes,No,12
2020-05-10,1002,50,500,Top,M,White,Polyester,Yes,No,13
2020-05-10,2001,26,494,Pants,L,Green,Cotton,No,Yes,8
2020-05-11,1001,15,105,T-Shirts,S,Black,Cotton,No,No,13
2020-05-11,1002,43,301,Top,XL,Yellow,Polyester,No,Yes,12
2020-05-11,2001,5,45,Pants,S,Yellow,Cotton,Yes,Yes,9
2020-05-12,1001,32,256,T-Shirts,M,Red,Cotton,Yes,No,6
2020-05-12,1002,43,215,Top,L,Green,Polyester,No,Yes,8
2020-05-12,2001,2,28,Pants,M,Yellow,Cotton,Yes,No,12
2020-05-13,1001,42,210,T-Shirts,M,White,Cotton,No,No,5
2020-05-13,1002,20,380,Top,XXL,White,Polyester,No,No,11
2020-05-13,2001,47,705,Pants,M,Red,Cotton,Yes,Yes,8
2020-05-14,1001,50,900,T-Shirts,XL,White,Cotton,Yes,No,11
2020-05-14,1002,18,108,Top,M,Yellow,Polyester,Yes,Yes,7
2020-05-14,2001,9,117,Pants,XXL,Blue,Cotton,Yes,Yes,6
2020-05-15,1001,11,154,T-Shirts,XL,Yellow,Cotton,Yes,No,6
2020-05-15,1002,19,114,Top,M,Yellow,Polyester,No,Yes,14
2020-05-15,2001,32,608,Pants,M,White,Cotton,No,No,13
2020-05-16,1001,25,175,T-Shirts,M,Green,Cotton,No,No,12
2020-05-16,1002,27,405,Top,S,Yellow,Polyester,Yes,Yes,11
2020-05-16,2001,19,304,Pants,XL,Yellow,Cotton,No,Yes,7
2020-05-17,1001,36,612,T-Shirts,M,Blue,Cotton,No,No,7
2020-05-17,1002,21,210,Top,L,Yellow,Polyester,Yes,Yes,13
2020-05-17,2001,19,114,Pants,XXL,Green,Cotton,Yes,No,7
2020-05-18,1001,15,90,T-Shirts,S,Blue,Cotton,Yes,No,9
2020-05-18,1002,42,756,Top,M,Blue,Polyester,Yes,No,14
2020-05-18,2001,41,779,Pants,S,Green,Cotton,Yes,No,12
2020-05-19,1001,25,500,T-Shirts,S,Red,Cotton,Yes,No,5
2020-05-19,1002,47,658,Top,S,Black,Polyester,No,No,7
2020-05-19,2001,47,611,Pants,M,Red,Cotton,No,Yes,11
2020-05-20,1001,14,224,T-Shirts,M,White,Cotton,Yes,No,6
2020-05-20,1002,22,242,Top,S,White,Polyester,No,Yes,5
2020-05-20,2001,12,120,Pants,M,Blue,Cotton,No,Yes,10
2020-05-21,1001,16,256,T-Shirts,S,Black,Cotton,Yes,Yes,13
2020-05-21,1002,7,77,Top,S,Green,Polyester,No,No,11
2020-05-21,2001,39,273,Pants,XXL,White,Cotton,No,Yes,10
2020-05-22,1001,50,500,T-Shirts,M,White,Cotton,No,No,8
2020-05-22,1002,16,192,Top,XXL,White,Polyester,Yes,Yes,12
2020-05-22,2001,42,420,Pants,XXL,Green,Cotton,Yes,Yes,14
2020-05-23,1001,34,408,T-Shirts,M,Green,Cotton,No,No,10
2020-05-23,1002,47,282,Top,S,Black,Polyester,Yes,Yes,13
2020-05-23,2001,24,456,Pants,M,Red,Cotton,No,Yes,7
2020-05-24,1001,21,231,T-Shirts,XXL,Red,Cotton,Yes,No,5
2020-05-24,1002,39,468,Top,XL,Blue,Polyester,No,Yes,11
2020-05-24,2001,42,798,Pants,L,Red,Cotton,Yes,Yes,7
2020-05-25,1001,18,270,T-Shirts,XL,White,Cotton,No,No,14
2020-05-25,1002,47,705,Top,L,White,Polyester,No,Yes,11
2020-05-25,2001,30,420,Pants,L,Blue,Cotton,No,No,13
2020-05-26,1001,13,221,T-Shirts,M,Green,Cotton,Yes,No,6
2020-05-26,1002,25,175,Top,XL,White,Polyester,No,Yes,11
2020-05-26,2001,8,112,Pants,S,Black,Cotton,No,Yes,14
2020-05-27,1001,26,156,T-Shirts,S,Yellow,Cotton,Yes,No,14
2020-05-27,1002,2,26,Top,S,Blue,Polyester,No,Yes,10
2020-05-27,2001,11,88,Pants,M,White,Cotton,No,Yes,8
2020-05-28,1001,5,90,T-Shirts,XL,Yellow,Cotton,No,Yes,5
2020-05-28,1002,41,738,Top,S,Blue,Polyester,Yes,Yes,10
2020-05-28,2001,19,171,Pants,XL,Black,Cotton,Yes,Yes,6
2020-05-29,1001,36,540,T-Shirts,XL,Blue,Cotton,Yes,No,7
2020-05-29,1002,24,480,Top,XL,Blue,Polyester,No,Yes,9
2020-05-29,2001,43,817,Pants,XXL,Yellow,Cotton,No,Yes,5
2020-05-30,1001,48,960,T-Shirts,XL,Green,Cotton,No,No,10
2020-05-30,1002,14,154,Top,M,White,Polyester,No,Yes,13
2020-05-30,2001,23,184,Pants,XL,White,Cotton,No,No,14
2020-05-31,1001,39,273,T-Shirts,M,Yellow,Cotton,Yes,No,5
2020-05-31,1002,12,108,Top,S,Red,Polyester,No,No,7
2020-05-31,2001,26,494,Pants,XL,Red,Cotton,Yes,No,5
2020-06-01,1001,44,616,T-Shirts,M,Red,Cotton,Yes,Yes,8
2020-06-01,1002,34,442,Top,S,Yellow,Polyester,Yes,No,13
2020-06-01,2001,46,828,Pants,M,White,Cotton,Yes,Yes,14
2020-06-02,1001,44,660,T-Shirts,XXL,Green,Cotton,No,No,5
2020-06-02,1002,5,75,Top,XL,Black,Polyester,No,Yes,6
2020-06-02,2001,37,259,Pants,XL,Blue,Cotton,No,No,12
2020-06-03,1001,19,209,T-Shirts,XXL,Black,Cotton,Yes,No,5
2020-06-03,1002,17,306,Top,L,Green,Polyester,No,No,11
2020-06-03,2001,42,630,Pants,XL,Yellow,Cotton,No,No,9
2020-06-04,1001,12,96,T-Shirts,M,Blue,Cotton,Yes,Yes,5
2020-06-04,1002,11,121,Top,XL,Black,Polyester,No,No,6
2020-06-04,2001,45,540,Pants,M,Green,Cotton,No,No,6
2020-06-05,1001,12,180,T-Shirts,XL,Red,Cotton,Yes,Yes,7
2020-06-05,1002,41,492,Top,XXL,Yellow,Polyester,Yes,No,7
2020-06-05,2001,41,820,Pants,L,Black,Cotton,Yes,Yes,14
2020-06-06,1001,22,132,T-Shirts,S,Black,Cotton,Yes,No,11
2020-06-06,1002,9,126,Top,XL,Yellow,Polyester,No,Yes,9
2020-06-06,2001,7,133,Pants,M,Black,Cotton,Yes,Yes,11
2020-06-07,1001,7,84,T-Shirts,XL,Red,Cotton,No,Yes,13
2020-06-07,1002,5,60,Top,M,White,Polyester,No,No,5
2020-06-07,2001,36,216,Pants,XL,Yellow,Cotton,No,No,12
2020-06-08,1001,14,182,T-Shirts,L,Green,Cotton,Yes,Yes,6
2020-06-08,1002,5,95,Top,M,Yellow,Polyester,No,No,12
2020-06-08,2001,27,432,Pants,XXL,Black,Cotton,No,No,10
2020-06-09,1001,37,370,T-Shirts,XL,Blue,Cotton,Yes,No,6
2020-06-09,1002,36,288,Top,XL,Green,Polyester,Yes,No,8
2020-06-09,2001,43,258,Pants,XL,White,Cotton,No,No,7
2020-06-10,1001,45,225,T-Shirts,XXL,Black,Cotton,No,Yes,5
2020-06-10,1002,36,432,Top,L,Red,Polyester,Yes,Yes,10
2020-06-10,2001,32,576,Pants,M,Red,Cotton,Yes,Yes,10
2020-06-11,1001,29,174,T-Shirts,XXL,White,Cotton,No,Yes,7
2020-06-11,1002,47,893,Top,XXL,Green,Polyester,Yes,No,5
2020-06-11,2001,35,350,Pants,M,White,Cotton,Yes,No,6
2020-06-12,1001,7,140,T-Shirts,XXL,Green,Cotton,Yes,No,13
2020-06-12,1002,42,336,Top,XL,Blue,Polyester,Yes,No,14
2020-06-12,2001,50,300,Pants,XL,White,Cotton,No,No,9
2020-06-13,1001,46,552,T-Shirts,L,Blue,Cotton,Yes,Yes,10
2020-06-13,1002,6,96,Top,M,Green,Polyester,No,Yes,9
2020-06-13,2001,36,216,Pants,L,Red,Cotton,Yes,Yes,5
2020-06-14,1001,21,189,T-Shirts,XL,White,Cotton,Yes,Yes,6
2020-06-14,1002,40,560,Top,XXL,Red,Polyester,No,Yes,12
2020-06-14,2001,26,364,Pants,XL,Black,Cotton,No,No,12
2020-06-15,1001,3,45,T-Shirts,S,Blue,Cotton,Yes,No,5
2020-06-15,1002,45,540,Top,XL,Yellow,Polyester,No,No,13
2020-06-15,2001,35,385,Pants,XL,Red,Cotton,No,No,6
2020-06-16,1001,16,128,T-Shirts,L,Red,Cotton,No,Yes,12
2020-06-16,1002,29,435,Top,XXL,Blue,Polyester,Yes,No,14
2020-06-16,2001,2,24,Pants,XXL,Yellow,Cotton,No,No,5
2020-06-17,1001,24,480,T-Shirts,XXL,White,Cotton,Yes,Yes,5
2020-06-17,1002,40,720,Top,L,Red,Polyester,Yes,Yes,11
2020-06-17,2001,10,90,Pants,XXL,Blue,Cotton,No,Yes,5
2020-06-18,1001,35,595,T-Shirts,XL,Green,Cotton,No,No,9
2020-06-18,1002,12,84,Top,XL,Red,Polyester,No,Yes,9
2020-06-18,2001,11,154,Pants,S,Red,Cotton,No,Yes,12
2020-06-19,1001,34,544,T-Shirts,M,Green,Cotton,Yes,Yes,13
2020-06-19,1002,9,153,Top,XXL,Black,Polyester,No,No,12
2020-06-19,2001,25,500,Pants,S,Blue,Cotton,No,Yes,5
2020-06-20,1001,18,270,T-Shirts,S,Blue,Cotton,No,Yes,7
2020-06-20,1002,4,68,Top,M,Green,Polyester,No,Yes,12
2020-06-20,2001,2,32,Pants,XXL,Red,Cotton,No,Yes,13
2020-06-21,1001,29,464,T-Shirts,XL,Green,Cotton,No,Yes,5
2020-06-21,1002,38,722,Top,L,White,Polyester,Yes,No,10
2020-06-21,2001,35,455,Pants,L,Black,Cotton,No,Yes,5
2020-06-22,1001,31,217,T-Shirts,L,White,Cotton,No,Yes,8
2020-06-22,1002,34,204,Top,L,Black,Polyester,No,Yes,11
2020-06-22,2001,5,85,Pants,S,White,Cotton,No,No,7
2020-06-23,1001,35,665,T-Shirts,M,Black,Cotton,No,No,7
2020-06-23,1002,34,204,Top,XXL,Black,Polyester,No,No,8
2020-06-23,2001,12,72,Pants,S,Red,Cotton,Yes,Yes,9
2020-06-24,1001,23,437,T-Shirts,L,Red,Cotton,Yes,Yes,12
2020-06-24,1002,19,361,Top,M,Blue,Polyester,Yes,No,11
2020-06-24,2001,38,532,Pants,M,Black,Cotton,No,Yes,14
2020-06-25,1001,9,72,T-Shirts,XXL,Black,Cotton,Yes,No,9
2020-06-25,1002,34,612,Top,S,Green,Polyester,No,No,10
2020-06-25,2001,9,180,Pants,XXL,White,Cotton,No,No,14
2020-06-26,1001,48,384,T-Shirts,M,Green,Cotton,Yes,Yes,12
2020-06-26,1002,42,504,Top,M,Black,Polyester,No,No,5
2020-06-26,2001,22,176,Pants,XXL,Black,Cotton,Yes,Yes,10
2020-06-27,1001,43,731,T-Shirts,XL,Black,Cotton,Yes,No,10
2020-06-27,1002,20,200,Top,L,Blue,Polyester,Yes,Yes,10
2020-06-27,2001,48,960,Pants,XL,White,Cotton,Yes,Yes,5
2020-06-28,1001,38,684,T-Shirts,XL,Green,Cotton,No,No,9
2020-06-28,1002,12,60,Top,XL,Black,Polyester,No,Yes,8
2020-06-28,2001,47,846,Pants,M,Yellow,Cotton,No,Yes,12
2020-06-29,1001,13,195,T-Shirts,L,Black,Cotton,Yes,Yes,14
2020-06-29,1002,6,78,Top,S,Blue,Polyester,Yes,No,7
2020-06-29,2001,20,200,Pants,S,Red,Cotton,Yes,No,12
2020-06-30,1001,48,576,T-Shirts,XL,White,Cotton,No,No,12
2020-06-30,1002,19,361,Top,XL,Red,Polyester,No,Yes,10
2020-06-30,2001,31,620,Pants,XXL,Green,Cotton,Yes,No,9
2020-07-01,1001,44,352,T-Shirts,XL,Black,Cotton,Yes,Yes,5
2020-07-01,1002,6,78,Top,M,Yellow,Polyester,Yes,Yes,6
2020-07-01,2001,41,779,Pants,M,Yellow,Cotton,Yes,No,9
2020-07-02,1001,13,169,T-Shirts,S,Black,Cotton,Yes,No,8
2020-07-02,1002,8,160,Top,S,Blue,Polyester,No,No,7
2020-07-02,2001,6,60,Pants,M,Red,Cotton,No,No,10
2020-07-03,1001,8,120,T-Shirts,S,Blue,Cotton,No,Yes,14
2020-07-03,1002,1,10,Top,L,White,Polyester,Yes,No,11
2020-07-03,2001,34,408,Pants,L,Red,Cotton,Yes,No,9
2020-07-04,1001,9,99,T-Shirts,L,Green,Cotton,No,No,5
2020-07-04,1002,24,312,Top,XL,Yellow,Polyester,No,No,7
2020-07-04,2001,30,210,Pants,L,Red,Cotton,No,Yes,9
2020-07-05,1001,49,686,T-Shirts,XL,White,Cotton,Yes,Yes,5
2020-07-05,1002,36,684,Top,XL,White,Polyester,Yes,No,8
2020-07-05,2001,16,224,Pants,S,White,Cotton,Yes,Yes,13
2020-07-06,1001,28,448,T-Shirts,XXL,Yellow,Cotton,No,Yes,10
2020-07-06,1002,10,190,Top,S,Black,Polyester,Yes,Yes,9
2020-07-06,2001,50,350,Pants,XL,Blue,Cotton,Yes,Yes,14
2020-07-07,1001,2,40,T-Shirts,XL,White,Cotton,Yes,No,14
2020-07-07,1002,29,377,Top,L,Black,Polyester,No,Yes,10
2020-07-07,2001,38,760,Pants,XXL,Black,Cotton,No,Yes,7
2020-07-08,1001,18,234,T-Shirts,M,Red,Cotton,No,Yes,8
2020-07-08,1002,8,96,Top,M,Blue,Polyester,No,Yes,10
2020-07-08,2001,2,34,Pants,M,Green,Cotton,Yes,No,8
2020-07-09,1001,27,432,T-Shirts,S,Yellow,Cotton,Yes,No,14
2020-07-09,1002,49,686,Top,M,Yellow,Polyester,Yes,Yes,10
2020-07-09,2001,33,627,Pants,XL,Black,Cotton,No,Yes,7
2020-07-10,1001,19,304,T-Shirts,S,Black,Cotton,Yes,Yes,9
2020-07-10,1002,48,240,Top,M,Black,Polyester,No,No,8
2020-07-10,2001,30,510,Pants,S,Black,Cotton,No,Yes,9
2020-07-11,1001,39,507,T-Shirts,L,Yellow,Cotton,Yes,No,13
2020-07-11,1002,14,210,Top,XL,Black,Polyester,No,No,6
2020-07-11,2001,39,195,Pants,S,Blue,Cotton,No,Yes,7
2020-07-12,1001,48,480,T-Shirts,M,Black,Cotton,No,Yes,5
2020-07-12,1002,36,216,Top,S,Red,Polyester,Yes,No,12
2020-07-12,2001,16,128,Pants,XXL,Yellow,Cotton,Yes,No,8
2020-07-13,1001,43,344,T-Shirts,S,Black,Cotton,Yes,No,6
2020-07-13,1002,14,266,Top,XL,Black,Polyester,No,Yes,14
2020-07-13,2001,47,940,Pants,S,Red,Cotton,Yes,No,14
2020-07-14,1001,28,280,T-Shirts,L,Red,Cotton,Yes,No,5
2020-07-14,1002,42,420,Top,XL,Blue,Polyester,No,No,10
2020-07-14,2001,33,396,Pants,XL,Yellow,Cotton,Yes,No,6
2020-07-15,1001,8,120,T-Shirts,M,Blue,Cotton,No,Yes,5
2020-07-15,1002,33,660,Top,XL,Red,Polyester,Yes,Yes,10
2020-07-15,2001,28,476,Pants,L,Blue,Cotton,No,Yes,10
2020-07-16,1001,29,551,T-Shirts,XL,Black,Cotton,Yes,Yes,6
2020-07-16,1002,20,120,Top,M,Green,Polyester,No,No,7
2020-07-16,2001,22,242,Pants,L,Green,Cotton,Yes,No,6
2020-07-17,1001,20,380,T-Shirts,L,Red,Cotton,No,No,13
2020-07-17,1002,49,294,Top,M,Yellow,Polyester,No,No,11
2020-07-17,2001,50,450,Pants,L,Green,Cotton,No,No,13
2020-07-18,1001,4,52,T-Shirts,L,Yellow,Cotton,No,No,12
2020-07-18,1002,39,702,Top,S,Black,Polyester,Yes,Yes,5
2020-07-18,2001,6,48,Pants,M,Blue,Cotton,Yes,No,8
2020-07-19,1001,28,140,T-Shirts,M,Red,Cotton,Yes,Yes,14
2020-07-19,1002,14,70,Top,L,Black,Polyester,No,Yes,9
2020-07-19,2001,31,403,Pants,M,Green,Cotton,Yes,Yes,11
2020-07-20,1001,48,336,T-Shirts,S,Blue,Cotton,No,Yes,6
2020-07-20,1002,31,434,Top,M,Yellow,Polyester,No,Yes,10
2020-07-20,2001,20,340,Pants,XXL,Yellow,Cotton,No,No,14
2020-07-21,1001,16,128,T-Shirts,L,Yellow,Cotton,No,Yes,10
2020-07-21,1002,48,720,Top,S,White,Polyester,No,No,8
2020-07-21,2001,48,576,Pants,L,Black,Cotton,No,Yes,7
2020-07-22,1001,42,378,T-Shirts,XL,Green,Cotton,No,Yes,14
2020-07-22,1002,48,912,Top,M,Black,Polyester,No,No,9
2020-07-22,2001,50,600,Pants,XL,Green,Cotton,No,No,10
2020-07-23,1001,24,216,T-Shirts,XXL,Red,Cotton,Yes,No,11
2020-07-23,1002,11,55,Top,XL,Yellow,Polyester,No,Yes,14
2020-07-23,2001,33,363,Pants,XL,White,Cotton,Yes,No,9
2020-07-24,1001,27,297,T-Shirts,S,White,Cotton,No,No,13
2020-07-24,1002,10,50,Top,XXL,Yellow,Polyester,Yes,No,14
2020-07-24,2001,9,135,Pants,XXL,Yellow,Cotton,Yes,Yes,14
2020-07-25,1001,50,650,T-Shirts,S,White,Cotton,No,Yes,9
2020-07-25,1002,43,860,Top,L,Yellow,Polyester,No,No,14
2020-07-25,2001,50,300,Pants,S,Blue,Cotton,Yes,Yes,10
2020-07-26,1001,25,400,T-Shirts,XL,Green,Cotton,No,Yes,6
2020-07-26,1002,15,225,Top,L,Yellow,Polyester,Yes,No,9
2020-07-26,2001,28,252,Pants,L,Black,Cotton,Yes,Yes,13
2020-07-27,1001,13,117,T-Shirts,XXL,Yellow,Cotton,No,No,8
2020-07-27,1002,3,24,Top,XL,Black,Polyester,Yes,Yes,7
2020-07-27,2001,21,231,Pants,XXL,Yellow,Cotton,Yes,Yes,5
2020-07-28,1001,6,36,T-Shirts,M,Green,Cotton,No,No,9
2020-07-28,1002,27,243,Top,XXL,White,Polyester,Yes,Yes,10
2020-07-28,2001,1,11,Pants,M,Red,Cotton,No,Yes,9
2020-07-29,1001,44,352,T-Shirts,S,Green,Cotton,Yes,No,5
2020-07-29,1002,3,27,Top,S,Yellow,Polyester,No,No,14
2020-07-29,2001,29,261,Pants,S,White,Cotton,No,No,10
2020-07-30,1001,44,352,T-Shirts,L,White,Cotton,Yes,Yes,10
2020-07-30,1002,10,150,Top,S,Yellow,Polyester,No,No,12
2020-07-30,2001,15,210,Pants,XL,White,Cotton,No,No,11
2020-07-31,1001,4,72,T-Shirts,XL,Red,Cotton,No,Yes,10
2020-07-31,1002,20,340,Top,XL,Red,Polyester,Yes,Yes,6
2020-07-31,2001,10,110,Pants,S,Green,Cotton,Yes,No,14
2020-08-01,1001,45,225,T-Shirts,XXL,Green,Cotton,Yes,No,11
2020-08-01,1002,4,52,Top,L,Yellow,Polyester,No,No,8
2020-08-01,2001,21,168,Pants,XL,Green,Cotton,No,Yes,13
2020-08-02,1001,36,180,T-Shirts,L,Black,Cotton,No,No,6
2020-08-02,1002,1,19,Top,XXL,Green,Polyester,Yes,No,8
2020-08-02,2001,40,520,Pants,L,Yellow,Cotton,No,No,10
2020-08-03,1001,31,217,T-Shirts,S,Green,Cotton,Yes,No,13
2020-08-03,1002,28,168,Top,XXL,Blue,Polyester,No,Yes,7
2020-08-03,2001,37,222,Pants,S,Yellow,Cotton,Yes,No,6
2020-08-04,1001,22,220,T-Shirts,XL,White,Cotton,No,No,12
2020-08-04,1002,41,369,Top,XL,Black,Polyester,Yes,No,6
2020-08-04,2001,34,646,Pants,L,Yellow,Cotton,Yes,No,7
2020-08-05,1001,6,78,T-Shirts,S,Blue,Cotton,No,No,7
2020-08-05,1002,17,204,Top,XL,Black,Polyester,No,No,13
2020-08-05,2001,19,304,Pants,XXL,Blue,Cotton,Yes,Yes,11
2020-08-06,1001,12,108,T-Shirts,L,Black,Cotton,Yes,No,12
2020-08-06,1002,49,490,Top,XL,Yellow,Polyester,No,No,12
2020-08-06,2001,22,176,Pants,XL,Black,Cotton,No,No,8
2020-08-07,1001,43,215,T-Shirts,M,Green,Cotton,No,Yes,11
2020-08-07,1002,20,240,Top,S,White,Polyester,No,No,11
2020-08-07,2001,33,330,Pants,XL,Black,Cotton,No,Yes,9
2020-08-08,1001,32,256,T-Shirts,XL,Red,Cotton,No,No,7
2020-08-08,1002,26,260,Top,L,White,Polyester,Yes,No,6
2020-08-08,2001,43,387,Pants,S,Yellow,Cotton,Yes,No,13
2020-08-09,1001,45,450,T-Shirts,L,Green,Cotton,No,Yes,5
2020-08-09,1002,9,135,Top,XL,Black,Polyester,No,Yes,11
2020-08-09,2001,24,240,Pants,M,Green,Cotton,Yes,Yes,11
2020-08-10,1001,37,518,T-Shirts,XL,Green,Cotton,Yes,No,10
2020-08-10,1002,10,90,Top,L,Black,Polyester,No,Yes,14
2020-08-10,2001,46,736,Pants,XXL,White,Cotton,Yes,Yes,7
2020-08-11,1001,23,115,T-Shirts,XL,Black,Cotton,Yes,Yes,6
2020-08-11,1002,50,600,Top,S,Black,Polyester,No,Yes,13
2020-08-11,2001,44,748,Pants,S,Blue,Cotton,Yes,Yes,5
2020-08-12,1001,24,360,T-Shirts,XL,Blue,Cotton,No,No,6
2020-08-12,1002,5,55,Top,M,Black,Polyester,No,No,11
2020-08-12,2001,35,245,Pants,S,Yellow,Cotton,Yes,Yes,7
2020-08-13,1001,7,112,T-Shirts,M,Black,Cotton,Yes,No,12
2020-08-13,1002,31,372,Top,XXL,Red,Polyester,Yes,Yes,12
2020-08-13,2001,2,10,Pants,XL,White,Cotton,Yes,No,13
2020-08-14,1001,36,324,T-Shirts,XXL,White,Cotton,No,Yes,14
2020-08-14,1002,35,175,Top,L,Yellow,Polyester,No,No,9
2020-08-14,2001,45,765,Pants,L,Red,Cotton,Yes,Yes,10
2020-08-15,1001,40,200,T-Shirts,L,Blue,Cotton,Yes,No,10
2020-08-15,1002,30,510,Top,S,Red,Polyester,No,No,7
2020-08-15,2001,50,900,Pants,XL,Yellow,Cotton,Yes,Yes,11
2020-08-16,1001,19,323,T-Shirts,XL,Black,Cotton,No,No,12
2020-08-16,1002,28,140,Top,M,Red,Polyester,No,Yes,9
2020-08-16,2001,2,38,Pants,XL,Black,Cotton,Yes,Yes,7
2020-08-17,1001,44,572,T-Shirts,M,Green,Cotton,No,Yes,14
2020-08-17,1002,25,350,Top,XL,Green,Polyester,Yes,Yes,8
2020-08-17,2001,48,912,Pants,XL,Black,Cotton,No,Yes,5
2020-08-18,1001,32,288,T-Shirts,XL,Red,Cotton,No,No,7
2020-08-18,1002,15,285,Top,L,White,Polyester,Yes,Yes,11
2020-08-18,2001,7,140,Pants,XL,Black,Cotton,No,Yes,9
2020-08-19,1001,43,430,T-Shirts,M,White,Cotton,No,Yes,11
2020-08-19,1002,47,611,Top,L,Red,Polyester,No,No,10
2020-08-19,2001,4,68,Pants,M,Yellow,Cotton,No,Yes,5
2020-08-20,1001,37,481,T-Shirts,S,Red,Cotton,Yes,No,12
2020-08-20,1002,17,306,Top,M,Green,Polyester,No,Yes,14
2020-08-20,2001,6,90,Pants,L,Red,Cotton,No,No,14
2020-08-21,1001,38,304,T-Shirts,XXL,Red,Cotton,Yes,No,12
2020-08-21,1002,20,140,Top,L,Black,Polyester,Yes,Yes,12
2020-08-21,2001,9,117,Pants,M,White,Cotton,No,No,6
2020-08-22,1001,34,238,T-Shirts,L,Blue,Cotton,Yes,No,7
2020-08-22,1002,10,170,Top,XL,White,Polyester,Yes,Yes,7
2020-08-22,2001,13,260,Pants,M,Black,Cotton,No,Yes,14
2020-08-23,1001,17,289,T-Shirts,M,Blue,Cotton,No,Yes,12
2020-08-23,1002,3,51,Top,S,Blue,Polyester,No,No,5
2020-08-23,2001,12,216,Pants,XL,Blue,Cotton,Yes,Yes,7
2020-08-24,1001,32,224,T-Shirts,L,Red,Cotton,No,Yes,8
2020-08-24,1002,22,220,Top,S,Red,Polyester,No,No,6
2020-08-24,2001,34,306,Pants,S,Green,Cotton,Yes,No,9
2020-08-25,1001,25,475,T-Shirts,M,Yellow,Cotton,Yes,Yes,13
2020-08-25,1002,42,378,Top,S,Green,Polyester,No,No,8
2020-08-25,2001,5,65,Pants,XXL,White,Cotton,Yes,No,11
2020-08-26,1001,32,224,T-Shirts,M,Green,Cotton,Yes,Yes,7
2020-08-26,1002,7,105,Top,XXL,Black,Polyester,Yes,Yes,13
2020-08-26,2001,34,408,Pants,XXL,White,Cotton,Yes,No,10
2020-08-27,1001,18,108,T-Shirts,L,Green,Cotton,No,No,13
2020-08-27,1002,47,564,Top,M,Green,Polyester,Yes,Yes,11
2020-08-27,2001,20,160,Pants,XL,Black,Cotton,Yes,No,14
2020-08-28,1001,9,153,T-Shirts,S,Blue,Cotton,Yes,No,6
2020-08-28,1002,13,156,Top,L,Green,Polyester,Yes,Yes,5
2020-08-28,2001,34,340,Pants,M,Black,Cotton,No,Yes,13
2020-08-29,1001,47,282,T-Shirts,L,Green,Cotton,Yes,Yes,5
2020-08-29,1002,48,528,Top,S,Blue,Polyester,No,No,11
2020-08-29,2001,21,294,Pants,XL,Yellow,Cotton,Yes,No,7
2020-08-30,1001,23,460,T-Shirts,M,Blue,Cotton,No,Yes,10
2020-08-30,1002,41,779,Top,L,Yellow,Polyester,No,No,5
2020-08-30,2001,42,672,Pants,L,Green,Cotton,Yes,Yes,14
2020-08-31,1001,9,99,T-Shirts,XL,Yellow,Cotton,Yes,No,13
2020-08-31,1002,36,432,Top,L,Blue,Polyester,No,No,9
2020-08-31,2001,9,72,Pants,XXL,Red,Cotton,Yes,No,10
2020-09-01,1001,44,792,T-Shirts,XXL,Black,Cotton,No,Yes,12
2020-09-01,1002,34,204,Top,XXL,White,Polyester,No,No,9
2020-09-01,2001,44,352,Pants,L,White,Cotton,No,No,10
2020-09-02,1001,25,250,T-Shirts,L,Blue,Cotton,No,No,9
2020-09-02,1002,24,360,Top,M,Red,Polyester,Yes,Yes,7
2020-09-02,2001,7,119,Pants,M,Yellow,Cotton,Yes,No,9
2020-09-03,1001,41,492,T-Shirts,S,Red,Cotton,Yes,No,9
2020-09-03,1002,33,660,Top,XL,Green,Polyester,No,No,9
