Date,Product Code,Sales Quantity,Sales Revenue,Category,Size,Color,Material,Promo 1,Promo 2,Lead Time (days)
2017-01-17,6002,26,442,Leggings,XS,Yellow,Spandex,Yes,No,13
2017-01-17,7001,17,289,Coat,M,White,Wool,Yes,Yes,7
2017-01-17,7002,24,144,Parka,XS,White,Nylon,Yes,No,12
2017-01-17,7003,40,600,Trench Coat,XL,Blue,Cotton,No,Yes,14
2017-01-17,8001,31,155,Hoodie,M,Blue,Cotton,No,No,14
2017-01-17,8002,19,304,Sweatshirt,XL,Yellow,Polyester,Yes,No,5
2017-01-17,9001,45,585,Blazer,XL,Blue,Cotton,No,No,14
2017-01-17,9002,35,630,Suit,XXL,Red,Wool,No,No,11
2017-01-17,9003,40,440,Polo Shirt,M,Green,Cotton,No,Yes,13
2017-01-17,9004,36,540,Trousers,XS,White,Polyester,Yes,Yes,6
2017-01-18,1001,31,186,T-Shirts,M,Red,Cotton,No,No,6
2017-01-18,1002,44,484,Top,M,Yellow,Polyester,Yes,No,8
2017-01-18,2001,27,432,Pants,XXL,Yellow,Cotton,Yes,No,6
2017-01-18,2002,27,135,Jeans,XXS,Blue,Denim,Yes,No,10
2017-01-18,3001,31,279,Dress,XXS,Red,Chiffon,Yes,Yes,6
2017-01-18,3002,12,108,Skirt,XL,Green,Cotton,Yes,Yes,5
2017-01-18,3003,18,252,Jumpsuit,M,Yellow,Silk,No,Yes,14
2017-01-18,4001,42,588,Sweater,M,Red,Wool,No,No,14
2017-01-18,4002,30,390,Cardigan,S,Blue,Cashmere,Yes,No,5
2017-01-18,5001,36,180,Blouse,XS,Blue,Silk,Yes,No,8
2017-01-18,5002,49,245,Jacket,M,Green,Leather,Yes,Yes,7
2017-01-18,6001,37,185,Shorts,XL,Red,Denim,No,No,12
2017-01-18,6002,10,60,Leggings,XS,White,Spandex,No,No,6
2017-01-18,7001,30,570,Coat,XL,White,Wool,No,Yes,6
2017-01-18,7002,45,855,Parka,XXL,Black,Nylon,No,Yes,5
2017-01-18,7003,41,287,Trench Coat,XXS,Yellow,Cotton,Yes,Yes,9
2017-01-18,8001,27,324,Hoodie,XXS,Yellow,Cotton,Yes,Yes,10
2017-01-18,8002,28,504,Sweatshirt,M,White,Polyester,Yes,Yes,12
2017-01-18,9001,5,40,Blazer,XXS,Blue,Cotton,No,No,11
2017-01-18,9002,1,10,Suit,M,White,Wool,Yes,Yes,10
2017-01-18,9003,43,688,Polo Shirt,M,Black,Cotton,No,No,12
2017-01-18,9004,49,833,Trousers,M,White,Polyester,Yes,Yes,5
2017-01-19,1001,9,81,T-Shirts,XS,White,Cotton,Yes,No,7
2017-01-19,1002,28,364,Top,XXL,Green,Polyester,No,Yes,7
2017-01-19,2001,39,195,Pants,XXS,Red,Cotton,Yes,Yes,13
2017-01-19,2002,10,200,Jeans,XL,Green,Denim,No,Yes,14
2017-01-19,3001,36,324,Dress,M,Yellow,Chiffon,Yes,Yes,14
2017-01-19,3002,10,200,Skirt,M,Green,Cotton,Yes,No,9
2017-01-19,3003,48,288,Jumpsuit,XXL,Black,Silk,Yes,Yes,14
2017-01-19,4001,48,288,Sweater,M,Yellow,Wool,Yes,No,14
2017-01-19,4002,11,88,Cardigan,M,Black,Cashmere,Yes,No,8
2017-01-19,5001,17,85,Blouse,L,Yellow,Silk,Yes,No,6
2017-01-19,5002,24,360,Jacket,XS,Blue,Leather,Yes,No,9
2017-01-19,6001,31,589,Shorts,XL,Yellow,Denim,Yes,No,11
2017-01-19,6002,29,580,Leggings,XXL,Red,Spandex,No,Yes,11
2017-01-19,7001,32,320,Coat,XL,Green,Wool,No,Yes,7
2017-01-19,7002,15,225,Parka,S,Blue,Nylon,No,Yes,10
2017-01-19,7003,16,176,Trench Coat,XXL,Yellow,Cotton,Yes,Yes,5
2017-01-19,8001,43,817,Hoodie,M,White,Cotton,Yes,Yes,6
2017-01-19,8002,3,24,Sweatshirt,L,Blue,Polyester,Yes,No,12
2017-01-19,9001,12,132,Blazer,M,Black,Cotton,No,No,14
2017-01-19,9002,21,399,Suit,XS,White,Wool,Yes,No,9
2017-01-19,9003,32,320,Polo Shirt,L,White,Cotton,No,No,9
2017-01-19,9004,29,377,Trousers,S,White,Polyester,Yes,No,14
2017-01-20,1001,6,114,T-Shirts,S,Blue,Cotton,Yes,No,8
2017-01-20,1002,42,798,Top,XXL,Blue,Polyester,No,No,12
2017-01-20,2001,41,369,Pants,S,Black,Cotton,No,Yes,13
2017-01-20,2002,31,155,Jeans,XXS,Black,Denim,No,Yes,7
2017-01-20,3001,6,66,Dress,S,Green,Chiffon,No,No,6
2017-01-20,3002,18,288,Skirt,XXL,Green,Cotton,Yes,Yes,7
2017-01-20,3003,38,532,Jumpsuit,XL,Green,Silk,Yes,Yes,8
2017-01-20,4001,15,180,Sweater,S,Green,Wool,Yes,No,7
2017-01-20,4002,9,54,Cardigan,XS,Green,Cashmere,No,Yes,6
2017-01-20,5001,19,285,Blouse,XXS,Green,Silk,No,Yes,10
2017-01-20,5002,14,70,Jacket,XXS,Blue,Leather,Yes,No,7
2017-01-20,6001,32,640,Shorts,L,Green,Denim,Yes,Yes,11
2017-01-20,6002,19,228,Leggings,M,Yellow,Spandex,No,Yes,5
2017-01-20,7001,27,243,Coat,S,Red,Wool,No,No,7
2017-01-20,7002,23,184,Parka,L,Black,Nylon,No,No,5
2017-01-20,7003,5,55,Trench Coat,XXL,Green,Cotton,Yes,No,9
2017-01-20,8001,39,195,Hoodie,L,Green,Cotton,Yes,No,6
2017-01-20,8002,40,320,Sweatshirt,S,Red,Polyester,Yes,No,13
2017-01-20,9001,9,135,Blazer,XXL,Green,Cotton,Yes,No,9
2017-01-20,9002,48,624,Suit,XS,Green,Wool,Yes,No,10
2017-01-20,9003,3,18,Polo Shirt,XL,Blue,Cotton,No,No,8
2017-01-20,9004,4,32,Trousers,XS,Blue,Polyester,No,Yes,7
2017-01-21,1001,4,60,T-Shirts,XS,Red,Cotton,No,No,13
2017-01-21,1002,49,539,Top,M,White,Polyester,No,No,9
2017-01-21,2001,45,405,Pants,XL,White,Cotton,Yes,No,10
2017-01-21,2002,39,585,Jeans,XL,Black,Denim,No,Yes,9
2017-01-21,3001,2,28,Dress,M,Black,Chiffon,Yes,Yes,13
2017-01-21,3002,24,240,Skirt,XS,Black,Cotton,No,No,5
2017-01-21,3003,41,328,Jumpsuit,L,Green,Silk,Yes,No,12
2017-01-21,4001,35,665,Sweater,XXS,Black,Wool,No,Yes,8
2017-01-21,4002,46,690,Cardigan,S,Green,Cashmere,Yes,Yes,8
2017-01-21,5001,15,90,Blouse,M,Black,Silk,No,No,12
2017-01-21,5002,28,196,Jacket,XL,Blue,Leather,Yes,Yes,12
2017-01-21,6001,10,110,Shorts,M,Blue,Denim,Yes,Yes,7
2017-01-21,6002,17,85,Leggings,XS,Black,Spandex,No,No,10
2017-01-21,7001,40,200,Coat,XXL,Green,Wool,No,No,5
2017-01-21,7002,32,256,Parka,S,Blue,Nylon,No,Yes,7
2017-01-21,7003,25,425,Trench Coat,XL,Red,Cotton,No,Yes,13
2017-01-21,8001,36,288,Hoodie,XXL,Blue,Cotton,Yes,No,10
2017-01-21,8002,34,646,Sweatshirt,M,Green,Polyester,No,No,13
2017-01-21,9001,33,165,Blazer,XXL,Blue,Cotton,Yes,No,6
2017-01-21,9002,17,272,Suit,M,Red,Wool,Yes,Yes,12
2017-01-21,9003,33,462,Polo Shirt,XXS,Black,Cotton,No,Yes,11
2017-01-21,9004,10,90,Trousers,M,Red,Polyester,Yes,Yes,5
2017-01-22,1001,17,221,T-Shirts,XS,Red,Cotton,Yes,Yes,6
2017-01-22,1002,9,117,Top,M,Green,Polyester,No,No,10
2017-01-22,2001,22,330,Pants,XL,Red,Cotton,No,No,6
2017-01-22,2002,11,209,Jeans,XXS,Yellow,Denim,No,No,9
2017-01-22,3001,33,495,Dress,XS,Blue,Chiffon,Yes,No,14
2017-01-22,3002,50,550,Skirt,M,Green,Cotton,Yes,Yes,10
2017-01-22,3003,6,120,Jumpsuit,M,Yellow,Silk,Yes,No,10
2017-01-22,4001,19,114,Sweater,M,Green,Wool,No,No,5
2017-01-22,4002,30,600,Cardigan,XL,Green,Cashmere,Yes,Yes,13
2017-01-22,5001,3,39,Blouse,M,Yellow,Silk,Yes,No,6
2017-01-22,5002,36,360,Jacket,XXS,Yellow,Leather,No,Yes,9
2017-01-22,6001,29,493,Shorts,L,Green,Denim,Yes,No,11
2017-01-22,6002,4,44,Leggings,M,Red,Spandex,Yes,No,7
2017-01-22,7001,46,828,Coat,S,Red,Wool,No,No,9
2017-01-22,7002,28,504,Parka,XL,Black,Nylon,No,No,9
2017-01-22,7003,28,196,Trench Coat,XXL,Black,Cotton,Yes,Yes,7
2017-01-22,8001,23,115,Hoodie,S,White,Cotton,No,Yes,12
2017-01-22,8002,33,528,Sweatshirt,M,Yellow,Polyester,Yes,Yes,11
2017-01-22,9001,37,703,Blazer,S,Green,Cotton,No,Yes,12
2017-01-22,9002,30,210,Suit,M,Black,Wool,Yes,Yes,7
2017-01-22,9003,9,162,Polo Shirt,XXL,Red,Cotton,No,Yes,9
2017-01-22,9004,9,144,Trousers,S,White,Polyester,No,Yes,12
2017-01-23,1001,22,176,T-Shirts,S,White,Cotton,No,No,13
2017-01-23,1002,19,95,Top,S,White,Polyester,Yes,No,7
2017-01-23,2001,40,400,Pants,M,Blue,Cotton,No,No,8
2017-01-23,2002,35,210,Jeans,XXS,Green,Denim,No,No,12
2017-01-23,3001,47,470,Dress,S,Black,Chiffon,No,No,14
2017-01-23,3002,23,184,Skirt,XL,Red,Cotton,No,No,14
2017-01-23,3003,17,102,Jumpsuit,L,Black,Silk,Yes,Yes,14
2017-01-23,4001,8,64,Sweater,XXS,Black,Wool,No,Yes,14
2017-01-23,4002,27,378,Cardigan,XL,Black,Cashmere,No,Yes,12
2017-01-23,5001,48,288,Blouse,S,Red,Silk,Yes,Yes,7
2017-01-23,5002,43,688,Jacket,XXS,Yellow,Leather,Yes,Yes,12
2017-01-23,6001,18,162,Shorts,M,Green,Denim,No,Yes,13
2017-01-23,6002,10,90,Leggings,XL,White,Spandex,Yes,Yes,9
2017-01-23,7001,15,285,Coat,L,Green,Wool,Yes,No,14
2017-01-23,7002,7,70,Parka,XXL,Red,Nylon,Yes,No,9
2017-01-23,7003,33,627,Trench Coat,XXL,Yellow,Cotton,Yes,Yes,10
2017-01-23,8001,33,264,Hoodie,XXS,Blue,Cotton,Yes,Yes,12
2017-01-23,8002,17,323,Sweatshirt,L,Red,Polyester,Yes,Yes,5
2017-01-23,9001,38,342,Blazer,XXL,Red,Cotton,Yes,Yes,7
2017-01-23,9002,41,574,Suit,L,Yellow,Wool,Yes,No,9
2017-01-23,9003,29,290,Polo Shirt,M,Green,Cotton,No,No,7
2017-01-23,9004,8,128,Trousers,XXL,Green,Polyester,No,No,6
2017-01-24,1001,27,351,T-Shirts,L,Blue,Cotton,Yes,Yes,9
2017-01-24,1002,9,117,Top,M,Green,Polyester,No,Yes,14
2017-01-24,2001,50,800,Pants,L,Black,Cotton,Yes,No,6
2017-01-24,2002,29,319,Jeans,S,Red,Denim,No,Yes,5
2017-01-24,3001,43,258,Dress,XL,Black,Chiffon,Yes,No,8
2017-01-24,3002,46,414,Skirt,XL,Black,Cotton,Yes,Yes,6
2017-01-24,3003,49,882,Jumpsuit,L,Black,Silk,No,No,9
2017-01-24,4001,32,640,Sweater,XL,White,Wool,Yes,No,8
2017-01-24,4002,9,135,Cardigan,XL,Blue,Cashmere,Yes,No,6
2017-01-24,5001,16,240,Blouse,L,Black,Silk,Yes,No,9
2017-01-24,5002,49,686,Jacket,M,Black,Leather,No,No,8
2017-01-24,6001,41,738,Shorts,S,Red,Denim,No,No,12
2017-01-24,6002,23,230,Leggings,XS,White,Spandex,Yes,Yes,6
2017-01-24,7001,33,198,Coat,S,Black,Wool,No,Yes,13
2017-01-24,7002,30,450,Parka,M,Green,Nylon,Yes,Yes,6
2017-01-24,7003,48,960,Trench Coat,XS,Green,Cotton,No,No,5
2017-01-24,8001,35,210,Hoodie,L,Red,Cotton,No,Yes,12
2017-01-24,8002,14,168,Sweatshirt,XXL,Black,Polyester,Yes,Yes,7
2017-01-24,9001,47,752,Blazer,M,Yellow,Cotton,No,Yes,12
2017-01-24,9002,27,459,Suit,XXS,Blue,Wool,No,Yes,9
2017-01-24,9003,7,84,Polo Shirt,XS,Yellow,Cotton,No,Yes,6
2017-01-24,9004,9,180,Trousers,S,Black,Polyester,Yes,No,13
2017-01-25,1001,17,153,T-Shirts,XXL,Red,Cotton,Yes,No,12
2017-01-25,1002,11,55,Top,XL,White,Polyester,No,Yes,8
2017-01-25,2001,38,228,Pants,XL,Yellow,Cotton,No,Yes,13
2017-01-25,2002,10,160,Jeans,XXL,Black,Denim,No,No,5
2017-01-25,3001,12,60,Dress,S,Yellow,Chiffon,Yes,No,10
2017-01-25,3002,3,21,Skirt,L,Green,Cotton,Yes,No,11
2017-01-25,3003,34,272,Jumpsuit,S,Green,Silk,Yes,No,11
2017-01-25,4001,26,364,Sweater,XL,Black,Wool,No,Yes,12
2017-01-25,4002,27,162,Cardigan,M,Black,Cashmere,No,No,11
2017-01-25,5001,24,336,Blouse,XXS,Yellow,Silk,No,Yes,10
2017-01-25,5002,5,100,Jacket,XL,Red,Leather,Yes,No,9
2017-01-25,6001,35,350,Shorts,M,Yellow,Denim,No,Yes,8
2017-01-25,6002,44,484,Leggings,XS,Black,Spandex,No,No,12
2017-01-25,7001,7,140,Coat,XXS,Yellow,Wool,Yes,Yes,13
2017-01-25,7002,31,434,Parka,XS,Green,Nylon,No,No,10
2017-01-25,7003,25,375,Trench Coat,XXS,Yellow,Cotton,No,No,9
2017-01-25,8001,31,248,Hoodie,L,Black,Cotton,Yes,Yes,10
2017-01-25,8002,21,357,Sweatshirt,XXS,Green,Polyester,No,No,6
2017-01-25,9001,45,855,Blazer,S,Yellow,Cotton,No,No,11
2017-01-25,9002,7,91,Suit,XXS,Green,Wool,Yes,Yes,5
2017-01-25,9003,22,132,Polo Shirt,XXS,Yellow,Cotton,No,No,7
2017-01-25,9004,48,336,Trousers,XXS,Black,Polyester,Yes,Yes,11
2017-01-26,1001,23,368,T-Shirts,L,Green,Cotton,No,Yes,11
2017-01-26,1002,19,247,Top,S,Blue,Polyester,No,No,5
2017-01-26,2001,34,612,Pants,L,White,Cotton,Yes,Yes,13
2017-01-26,2002,14,154,Jeans,XXL,Blue,Denim,No,No,8
2017-01-26,3001,44,836,Dress,XXL,White,Chiffon,No,Yes,8
2017-01-26,3002,16,272,Skirt,S,Black,Cotton,Yes,Yes,6
2017-01-26,3003,21,210,Jumpsuit,XL,White,Silk,No,Yes,10
2017-01-26,4001,24,456,Sweater,XS,Red,Wool,No,No,9
2017-01-26,4002,20,200,Cardigan,XXL,White,Cashmere,Yes,No,11
2017-01-26,5001,29,290,Blouse,L,Red,Silk,No,Yes,11
2017-01-26,5002,32,640,Jacket,XXL,Blue,Leather,Yes,Yes,10
2017-01-26,6001,37,333,Shorts,L,Green,Denim,Yes,No,13
2017-01-26,6002,33,561,Leggings,M,Green,Spandex,No,Yes,8
2017-01-26,7001,1,6,Coat,L,Green,Wool,No,Yes,7
2017-01-26,7002,50,800,Parka,XS,Blue,Nylon,No,No,12
2017-01-26,7003,43,516,Trench Coat,XS,Blue,Cotton,No,No,12
2017-01-26,8001,27,162,Hoodie,XS,Black,Cotton,Yes,Yes,8
2017-01-26,8002,12,72,Sweatshirt,M,Blue,Polyester,No,No,7
2017-01-26,9001,40,280,Blazer,L,Black,Cotton,No,Yes,7
2017-01-26,9002,19,114,Suit,XXL,Green,Wool,Yes,Yes,11
2017-01-26,9003,16,240,Polo Shirt,XXL,White,Cotton,No,Yes,13
2017-01-26,9004,16,192,Trousers,XXL,Black,Polyester,Yes,Yes,9
2017-01-27,1001,19,114,T-Shirts,XXL,Green,Cotton,Yes,No,14
2017-01-27,1002,22,264,Top,XL,White,Polyester,No,Yes,10
2017-01-27,2001,38,722,Pants,S,Red,Cotton,No,No,9
2017-01-27,2002,12,192,Jeans,XS,Yellow,Denim,No,Yes,5
2017-01-27,3001,47,705,Dress,S,Blue,Chiffon,Yes,No,11
2017-01-27,3002,9,54,Skirt,XL,White,Cotton,Yes,Yes,9
2017-01-27,3003,24,288,Jumpsuit,M,Yellow,Silk,Yes,Yes,6
2017-01-27,4001,46,828,Sweater,XXL,White,Wool,Yes,Yes,13
2017-01-27,4002,25,375,Cardigan,L,Black,Cashmere,No,No,6
2017-01-27,5001,34,408,Blouse,M,Green,Silk,Yes,Yes,9
2017-01-27,5002,10,190,Jacket,XL,Green,Leather,No,No,9
2017-01-27,6001,30,240,Shorts,M,Green,Denim,Yes,Yes,5
2017-01-27,6002,25,150,Leggings,L,Yellow,Spandex,Yes,Yes,8
2017-01-27,7001,38,190,Coat,XS,White,Wool,Yes,Yes,6
2017-01-27,7002,48,576,Parka,S,Blue,Nylon,No,Yes,7
2017-01-27,7003,24,168,Trench Coat,S,Black,Cotton,Yes,Yes,5
2017-01-27,8001,29,406,Hoodie,L,Blue,Cotton,Yes,No,10
2017-01-27,8002,9,54,Sweatshirt,XXL,Black,Polyester,Yes,No,13
2017-01-27,9001,41,410,Blazer,L,Black,Cotton,Yes,Yes,5
2017-01-27,9002,31,186,Suit,S,Blue,Wool,No,No,7
2017-01-27,9003,41,287,Polo Shirt,XL,Blue,Cotton,No,Yes,7
2017-01-27,9004,11,77,Trousers,S,Green,Polyester,Yes,No,9
2017-01-28,1001,5,65,T-Shirts,XXS,Green,Cotton,Yes,No,11
2017-01-28,1002,31,310,Top,XXS,Yellow,Polyester,Yes,No,7
2017-01-28,2001,34,306,Pants,L,Blue,Cotton,Yes,No,9
2017-01-28,2002,42,504,Jeans,XXL,Green,Denim,No,Yes,6
2017-01-28,3001,41,779,Dress,M,Black,Chiffon,Yes,Yes,8
2017-01-28,3002,33,528,Skirt,L,Yellow,Cotton,No,No,11
2017-01-28,3003,44,352,Jumpsuit,XXS,Red,Silk,Yes,Yes,13
2017-01-28,4001,48,288,Sweater,S,White,Wool,No,No,8
2017-01-28,4002,30,450,Cardigan,XXS,Red,Cashmere,No,No,13
2017-01-28,5001,25,475,Blouse,XXS,Yellow,Silk,Yes,Yes,5
2017-01-28,5002,18,252,Jacket,L,White,Leather,Yes,Yes,11
2017-01-28,6001,17,136,Shorts,XXL,Red,Denim,Yes,No,6
2017-01-28,6002,34,680,Leggings,M,Yellow,Spandex,Yes,No,13
2017-01-28,7001,49,784,Coat,XL,Green,Wool,Yes,No,9
2017-01-28,7002,4,68,Parka,XXL,Red,Nylon,No,Yes,5
2017-01-28,7003,47,658,Trench Coat,XXL,White,Cotton,Yes,Yes,9
2017-01-28,8001,29,493,Hoodie,L,Blue,Cotton,Yes,Yes,14
2017-01-28,8002,12,156,Sweatshirt,M,Red,Polyester,Yes,No,13
2017-01-28,9001,3,60,Blazer,XXL,Yellow,Cotton,Yes,No,14
2017-01-28,9002,17,85,Suit,XL,Blue,Wool,No,No,6
2017-01-28,9003,37,518,Polo Shirt,XXS,Red,Cotton,No,Yes,8
2017-01-28,9004,35,210,Trousers,XS,Black,Polyester,Yes,No,14
2017-01-29,1001,20,160,T-Shirts,XXL,Red,Cotton,No,Yes,5
2017-01-29,1002,47,658,Top,XXS,Green,Polyester,Yes,No,12
2017-01-29,2001,24,360,Pants,XS,Blue,Cotton,No,Yes,13
2017-01-29,2002,36,216,Jeans,M,Red,Denim,Yes,No,8
2017-01-29,3001,45,675,Dress,XXS,Black,Chiffon,Yes,Yes,10
2017-01-29,3002,21,420,Skirt,L,Green,Cotton,No,No,7
2017-01-29,3003,45,675,Jumpsuit,M,Green,Silk,Yes,No,13
2017-01-29,4001,22,264,Sweater,XXL,White,Wool,Yes,No,8
2017-01-29,4002,32,480,Cardigan,S,Green,Cashmere,No,Yes,9
2017-01-29,5001,40,200,Blouse,XL,Black,Silk,No,Yes,13
2017-01-29,5002,5,60,Jacket,XXS,White,Leather,No,No,11
2017-01-29,6001,40,600,Shorts,L,Yellow,Denim,No,No,6
2017-01-29,6002,27,432,Leggings,L,Red,Spandex,Yes,No,10
2017-01-29,7001,11,176,Coat,S,Red,Wool,Yes,No,6
2017-01-29,7002,33,363,Parka,XXS,White,Nylon,Yes,Yes,10
2017-01-29,7003,15,135,Trench Coat,XL,Blue,Cotton,Yes,Yes,14
2017-01-29,8001,2,16,Hoodie,XL,Yellow,Cotton,No,Yes,13
2017-01-29,8002,27,216,Sweatshirt,XS,White,Polyester,No,Yes,13
2017-01-29,9001,2,32,Blazer,XL,Green,Cotton,No,Yes,12
2017-01-29,9002,21,105,Suit,XS,Black,Wool,Yes,No,5
2017-01-29,9003,3,42,Polo Shirt,S,White,Cotton,Yes,Yes,10
2017-01-29,9004,26,468,Trousers,XXL,Black,Polyester,No,Yes,10
2017-01-30,1001,17,306,T-Shirts,L,Red,Cotton,No,No,5
2017-01-30,1002,6,120,Top,L,Red,Polyester,Yes,No,12
2017-01-30,2001,6,72,Pants,M,Blue,Cotton,No,Yes,7
2017-01-30,2002,38,494,Jeans,S,Red,Denim,Yes,Yes,9
2017-01-30,3001,47,705,Dress,S,Blue,Chiffon,No,No,9
2017-01-30,3002,29,435,Skirt,S,Blue,Cotton,Yes,Yes,10
2017-01-30,3003,21,210,Jumpsuit,XL,White,Silk,Yes,No,12
2017-01-30,4001,9,72,Sweater,S,Blue,Wool,Yes,No,11
2017-01-30,4002,48,864,Cardigan,L,Red,Cashmere,Yes,No,5
2017-01-30,5001,16,272,Blouse,XXL,Yellow,Silk,No,Yes,8
2017-01-30,5002,14,154,Jacket,XL,White,Leather,Yes,Yes,11
2017-01-30,6001,41,656,Shorts,S,Red,Denim,Yes,No,11
2017-01-30,6002,2,30,Leggings,XXS,Red,Spandex,Yes,No,14
2017-01-30,7001,7,105,Coat,XS,Red,Wool,No,No,9
2017-01-30,7002,43,817,Parka,XS,Black,Nylon,Yes,Yes,7
2017-01-30,7003,2,34,Trench Coat,XS,White,Cotton,Yes,Yes,9
2017-01-30,8001,5,30,Hoodie,XXS,Blue,Cotton,Yes,Yes,12
2017-01-30,8002,14,126,Sweatshirt,M,Green,Polyester,Yes,Yes,6
2017-01-30,9001,4,32,Blazer,M,Black,Cotton,Yes,No,11
2017-01-30,9002,24,432,Suit,S,Black,Wool,Yes,No,5
2017-01-30,9003,35,525,Polo Shirt,M,Yellow,Cotton,No,No,11
2017-01-30,9004,25,350,Trousers,S,Red,Polyester,Yes,No,5
2017-01-31,1001,2,12,T-Shirts,XXS,Green,Cotton,Yes,No,11
2017-01-31,1002,37,407,Top,XL,Green,Polyester,Yes,Yes,6
2017-01-31,2001,11,198,Pants,M,Black,Cotton,Yes,Yes,9
2017-01-31,2002,14,266,Jeans,XS,Blue,Denim,No,No,8
2017-01-31,3001,43,258,Dress,XXS,Green,Chiffon,Yes,Yes,7
2017-01-31,3002,26,364,Skirt,S,Blue,Cotton,No,Yes,9
2017-01-31,3003,13,195,Jumpsuit,XXL,Yellow,Silk,Yes,No,14
2017-01-31,4001,33,627,Sweater,XL,Green,Wool,No,No,9
2017-01-31,4002,1,20,Cardigan,M,Blue,Cashmere,Yes,No,7
2017-01-31,5001,25,425,Blouse,XS,Blue,Silk,Yes,No,8
2017-01-31,5002,42,294,Jacket,S,Green,Leather,Yes,Yes,9
2017-01-31,6001,17,85,Shorts,XXS,Blue,Denim,No,Yes,13
2017-01-31,6002,46,736,Leggings,XS,Blue,Spandex,No,No,8
2017-01-31,7001,35,385,Coat,L,Black,Wool,Yes,No,6
2017-01-31,7002,37,333,Parka,XS,Green,Nylon,No,Yes,11
2017-01-31,7003,30,360,Trench Coat,XXS,Blue,Cotton,Yes,No,13
2017-01-31,8001,7,126,Hoodie,XS,Red,Cotton,No,No,14
2017-01-31,8002,35,630,Sweatshirt,XXL,Black,Polyester,Yes,No,9
2017-01-31,9001,29,232,Blazer,L,Blue,Cotton,Yes,Yes,6
2017-01-31,9002,39,351,Suit,S,Blue,Wool,Yes,No,11
2017-01-31,9003,38,418,Polo Shirt,XXL,Red,Cotton,Yes,No,11
2017-01-31,9004,7,56,Trousers,XXL,Black,Polyester,No,No,8
2017-02-01,1001,50,650,T-Shirts,XXS,Black,Cotton,No,Yes,13
2017-02-01,1002,33,594,Top,M,White,Polyester,No,Yes,13
2017-02-01,2001,8,56,Pants,XXL,Yellow,Cotton,Yes,No,5
2017-02-01,2002,33,495,Jeans,S,Black,Denim,Yes,No,6
2017-02-01,3001,30,330,Dress,L,Red,Chiffon,No,No,9
2017-02-01,3002,4,80,Skirt,XS,Green,Cotton,No,No,10
2017-02-01,3003,50,1000,Jumpsuit,XXL,Red,Silk,No,Yes,8
2017-02-01,4001,23,207,Sweater,L,Blue,Wool,No,No,5
2017-02-01,4002,42,252,Cardigan,XL,White,Cashmere,No,No,10
2017-02-01,5001,31,372,Blouse,L,Blue,Silk,Yes,Yes,14
2017-02-01,5002,48,624,Jacket,S,Black,Leather,No,Yes,12
2017-02-01,6001,31,341,Shorts,XS,Black,Denim,No,Yes,9
2017-02-01,6002,18,108,Leggings,XL,White,Spandex,Yes,No,13
2017-02-01,7001,36,612,Coat,XL,White,Wool,No,Yes,10
2017-02-01,7002,50,650,Parka,XS,Red,Nylon,Yes,No,12
2017-02-01,7003,10,160,Trench Coat,S,Black,Cotton,Yes,Yes,7
2017-02-01,8001,13,104,Hoodie,XXL,Yellow,Cotton,No,No,10
2017-02-01,8002,46,736,Sweatshirt,XXS,Yellow,Polyester,No,No,13
2017-02-01,9001,21,252,Blazer,XL,Blue,Cotton,Yes,No,6
2017-02-01,9002,6,66,Suit,L,Blue,Wool,No,Yes,8
2017-02-01,9003,9,81,Polo Shirt,S,Red,Cotton,No,Yes,12
2017-02-01,9004,21,168,Trousers,L,Yellow,Polyester,No,Yes,13
2017-02-02,1001,9,135,T-Shirts,XS,Red,Cotton,No,No,8
2017-02-02,1002,48,816,Top,XXS,Red,Polyester,No,Yes,10
2017-02-02,2001,43,473,Pants,L,Yellow,Cotton,No,No,7
2017-02-02,2002,27,162,Jeans,XXS,Yellow,Denim,No,Yes,10
2017-02-02,3001,26,156,Dress,XXS,Green,Chiffon,Yes,Yes,13
2017-02-02,3002,23,368,Skirt,XXL,Yellow,Cotton,Yes,No,11
2017-02-02,3003,45,270,Jumpsuit,XXL,Red,Silk,No,No,5
2017-02-02,4001,37,555,Sweater,XS,White,Wool,No,No,5
2017-02-02,4002,9,171,Cardigan,XXL,Black,Cashmere,Yes,No,14
2017-02-02,5001,38,684,Blouse,XS,Red,Silk,Yes,No,5
2017-02-02,5002,45,585,Jacket,XXS,Red,Leather,No,No,6
2017-02-02,6001,25,150,Shorts,S,Yellow,Denim,Yes,Yes,12
2017-02-02,6002,7,140,Leggings,L,Red,Spandex,No,No,9
2017-02-02,7001,44,572,Coat,XL,Black,Wool,Yes,No,9
2017-02-02,7002,42,588,Parka,M,White,Nylon,Yes,Yes,8
2017-02-02,7003,24,120,Trench Coat,S,Black,Cotton,No,No,8
2017-02-02,8001,31,372,Hoodie,L,Blue,Cotton,No,No,5
2017-02-02,8002,40,320,Sweatshirt,XXL,Blue,Polyester,Yes,No,11
2017-02-02,9001,29,464,Blazer,XXL,Red,Cotton,Yes,No,8
2017-02-02,9002,10,60,Suit,XXS,White,Wool,Yes,No,6
2017-02-02,9003,12,132,Polo Shirt,M,Green,Cotton,No,Yes,5
2017-02-02,9004,44,220,Trousers,L,Yellow,Polyester,Yes,Yes,11
2017-02-03,1001,27,405,T-Shirts,XL,Blue,Cotton,Yes,No,7
2017-02-03,1002,17,119,Top,XS,Black,Polyester,Yes,Yes,12
